dataset,algorithm,size,run,time_us,char_comparisons,char_inspections,radix_calls,quick_switches
random,msd_radix_sort,2400,20,1261,0,11248,451,0
random,msd_radix_sort,2400,21,1359,0,11248,451,0
random,msd_radix_sort,2400,22,1320,0,11248,451,0
random,msd_radix_sort,2400,23,1311,0,11248,451,0
random,msd_radix_sort,2400,24,1349,0,11248,451,0
random,msd_radix_sort,2400,25,1277,0,11248,451,0
random,msd_radix_sort,2400,26,1296,0,11248,451,0
random,msd_radix_sort,2400,27,1318,0,11248,451,0
random,msd_radix_sort,2400,28,1345,0,11248,451,0
random,msd_radix_sort,2400,29,1262,0,11248,451,0
random,msd_radix_sort,2400,30,1320,0,11248,451,0
random,quick_msd_radix_sort,2400,1,625,15722,17107,1,74
random,quick_msd_radix_sort,2400,2,637,15722,17107,1,74
random,quick_msd_radix_sort,2400,3,587,15722,17107,1,74
random,quick_msd_radix_sort,2400,4,661,15722,17107,1,74
random,quick_msd_radix_sort,2400,5,592,15722,17107,1,74
random,quick_msd_radix_sort,2400,6,631,15722,17107,1,74
random,quick_msd_radix_sort,2400,7,658,15722,17107,1,74
random,quick_msd_radix_sort,2400,8,555,15722,17107,1,74
random,quick_msd_radix_sort,2400,9,639,15722,17107,1,74
random,quick_msd_radix_sort,2400,10,593,15722,17107,1,74
random,quick_msd_radix_sort,2400,11,611,15722,17107,1,74
random,quick_msd_radix_sort,2400,12,623,15722,17107,1,74
random,quick_msd_radix_sort,2400,13,563,15722,17107,1,74
random,quick_msd_radix_sort,2400,14,570,15722,17107,1,74
random,quick_msd_radix_sort,2400,15,616,15722,17107,1,74
random,quick_msd_radix_sort,2400,16,621,15722,17107,1,74
random,quick_msd_radix_sort,2400,17,588,15722,17107,1,74
random,quick_msd_radix_sort,2400,18,592,15722,17107,1,74
random,quick_msd_radix_sort,2400,19,590,15722,17107,1,74
random,quick_msd_radix_sort,2400,20,588,15722,17107,1,74
random,quick_msd_radix_sort,2400,21,549,15722,17107,1,74
random,quick_msd_radix_sort,2400,22,548,15722,17107,1,74
random,quick_msd_radix_sort,2400,23,584,15722,17107,1,74
random,quick_msd_radix_sort,2400,24,591,15722,17107,1,74
random,quick_msd_radix_sort,2400,25,634,15722,17107,1,74
random,quick_msd_radix_sort,2400,26,627,15722,17107,1,74
random,quick_msd_radix_sort,2400,27,559,15722,17107,1,74
random,quick_msd_radix_sort,2400,28,549,15722,17107,1,74
random,quick_msd_radix_sort,2400,29,583,15722,17107,1,74
random,quick_msd_radix_sort,2400,30,591,15722,17107,1,74
random,standard_quicksort,2500,1,1850,43514,0,0,0
random,standard_quicksort,2500,2,1921,43514,0,0,0
random,standard_quicksort,2500,3,1821,43514,0,0,0
random,standard_quicksort,2500,4,1909,43514,0,0,0
random,standard_quicksort,2500,5,1928,43514,0,0,0
random,standard_quicksort,2500,6,1844,43514,0,0,0
random,standard_quicksort,2500,7,1935,43514,0,0,0
random,standard_quicksort,2500,8,1815,43514,0,0,0
random,standard_quicksort,2500,9,1923,43514,0,0,0
random,standard_quicksort,2500,10,1797,43514,0,0,0
random,standard_quicksort,2500,11,1982,43514,0,0,0
random,standard_quicksort,2500,12,1843,43514,0,0,0
random,standard_quicksort,2500,13,1858,43514,0,0,0
random,standard_quicksort,2500,14,1925,43514,0,0,0
random,standard_quicksort,2500,15,1800,43514,0,0,0
random,standard_quicksort,2500,16,1910,43514,0,0,0
random,standard_quicksort,2500,17,1832,43514,0,0,0
random,standard_quicksort,2500,18,1906,43514,0,0,0
random,standard_quicksort,2500,19,1848,43514,0,0,0
random,standard_quicksort,2500,20,1873,43514,0,0,0
random,standard_quicksort,2500,21,1882,43514,0,0,0
random,standard_quicksort,2500,22,1808,43514,0,0,0
random,standard_quicksort,2500,23,1925,43514,0,0,0
random,standard_quicksort,2500,24,1836,43514,0,0,0
random,standard_quicksort,2500,25,1844,43514,0,0,0
random,standard_quicksort,2500,26,1982,43514,0,0,0
random,standard_quicksort,2500,27,1816,43514,0,0,0
random,standard_quicksort,2500,28,1924,43514,0,0,0
random,standard_quicksort,2500,29,1799,43514,0,0,0
random,standard_quicksort,2500,30,1903,43514,0,0,0
random,standard_mergesort,2500,1,2395,35765,0,0,0
random,standard_mergesort,2500,2,2355,35765,0,0,0
random,standard_mergesort,2500,3,2338,35765,0,0,0
random,standard_mergesort,2500,4,2292,35765,0,0,0
random,standard_mergesort,2500,5,2390,35765,0,0,0
random,standard_mergesort,2500,6,2240,35765,0,0,0
random,standard_mergesort,2500,7,2401,35765,0,0,0
random,standard_mergesort,2500,8,2231,35765,0,0,0
random,standard_mergesort,2500,9,2361,35765,0,0,0
random,standard_mergesort,2500,10,2226,35765,0,0,0
random,standard_mergesort,2500,11,2388,35765,0,0,0
random,standard_mergesort,2500,12,2261,35765,0,0,0
random,standard_mergesort,2500,13,2355,35765,0,0,0
random,standard_mergesort,2500,14,2240,35765,0,0,0
random,standard_mergesort,2500,15,2338,35765,0,0,0
random,standard_mergesort,2500,16,2227,35765,0,0,0
random,standard_mergesort,2500,17,2400,35765,0,0,0
random,standard_mergesort,2500,18,2229,35765,0,0,0
random,standard_mergesort,2500,19,2368,35765,0,0,0
random,standard_mergesort,2500,20,2239,35765,0,0,0
random,standard_mergesort,2500,21,2352,35765,0,0,0
random,standard_mergesort,2500,22,2232,35765,0,0,0
random,standard_mergesort,2500,23,2391,35765,0,0,0
random,standard_mergesort,2500,24,2223,35765,0,0,0
random,standard_mergesort,2500,25,2362,35765,0,0,0
random,standard_mergesort,2500,26,2253,35765,0,0,0
random,standard_mergesort,2500,27,2355,35765,0,0,0
random,standard_mergesort,2500,28,2500,35765,0,0,0
random,standard_mergesort,2500,29,2329,35765,0,0,0
random,standard_mergesort,2500,30,2301,35765,0,0,0
random,string_quicksort,2500,1,831,41704,29338,0,0
random,string_quicksort,2500,2,831,41704,29338,0,0
random,string_quicksort,2500,3,903,41704,29338,0,0
random,string_quicksort,2500,4,884,41704,29338,0,0
random,string_quicksort,2500,5,828,41704,29338,0,0
random,string_quicksort,2500,6,867,41704,29338,0,0
random,string_quicksort,2500,7,885,41704,29338,0,0
random,string_quicksort,2500,8,892,41704,29338,0,0
random,string_quicksort,2500,9,825,41704,29338,0,0
random,string_quicksort,2500,10,874,41704,29338,0,0
random,string_quicksort,2500,11,912,41704,29338,0,0
random,string_quicksort,2500,12,871,41704,29338,0,0
random,string_quicksort,2500,13,833,41704,29338,0,0
random,string_quicksort,2500,14,884,41704,29338,0,0
random,string_quicksort,2500,15,887,41704,29338,0,0
random,string_quicksort,2500,16,889,41704,29338,0,0
random,string_quicksort,2500,17,827,41704,29338,0,0
random,string_quicksort,2500,18,870,41704,29338,0,0
random,string_quicksort,2500,19,887,41704,29338,0,0
random,string_quicksort,2500,20,886,41704,29338,0,0
random,string_quicksort,2500,21,850,41704,29338,0,0
random,string_quicksort,2500,22,825,41704,29338,0,0
random,string_quicksort,2500,23,892,41704,29338,0,0
random,string_quicksort,2500,24,886,41704,29338,0,0
random,string_quicksort,2500,25,889,41704,29338,0,0
